Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,BTC-USD,ETH-USD,USDC-USD,USDT-USD,BTC-USD,ETH-USD,USDC-USD,USDT-USD,BTC-USD,ETH-USD,USDC-USD,USDT-USD,BTC-USD,ETH-USD,USDC-USD,USDT-USD,BTC-USD,ETH-USD,USDC-USD,USDT-USD,BTC-USD,ETH-USD,USDC-USD,USDT-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,8657.642578125,167.12051391601562,1.000802993774414,1.0006879568099976,8657.642578125,167.12051391601562,1.000802993774414,1.0006879568099976,8745.5908203125,169.11488342285156,1.0050309896469116,1.0066230297088623,8560.4736328125,162.33160400390625,0.9964849948883057,0.9953830242156982,8704.6318359375,166.9041290283203,0.9973469972610474,0.9986410140991211,26422375678,11144529787,343768616,33079894466
2020-01-21,8745.89453125,169.69715881347656,1.002642035484314,1.0014179944992065,8745.89453125,169.69715881347656,1.002642035484314,1.0014179944992065,8755.7060546875,169.9101104736328,1.0038360357284546,1.0058820247650146,8544.5205078125,165.81971740722656,0.9972270131111145,0.9952189922332764,8658.9912109375,167.0604705810547,1.000669002532959,1.000512957572937,24097418512,9789369362,311559856,31080893275
2020-01-22,8680.8759765625,168.29415893554688,1.001615047454834,1.000594973564148,8680.8759765625,168.29415893554688,1.001615047454834,1.000594973564148,8792.994140625,171.00869750976562,1.0076199769973755,1.0035159587860107,8636.7470703125,166.77423095703125,0.998714029788971,0.9971789717674255,8744.2109375,169.60853576660156,1.0020190477371216,1.0014640092849731,22600204051,9209827928,309750921,29749248330
2020-01-23,8406.515625,162.92855834960938,1.0008790493011475,0.9984089732170105,8406.515625,162.92855834960938,1.0008790493011475,0.9984089732170105,8687.7470703125,168.31224060058594,1.004086971282959,1.005092978477478,8333.6376953125,160.29531860351562,0.995976984500885,0.9963449835777283,8680.650390625,168.2957000732422,1.0014679431915283,1.000722050666809,25770680779,10396868698,320079261,33631459310
2020-01-24,8445.4345703125,163.05117797851562,1.0027929544448853,1.0029699802398682,8445.4345703125,163.05117797851562,1.0027929544448853,1.0029699802398682,8514.6669921875,164.3094482421875,1.0047340393066406,1.0054140090942383,8266.8408203125,156.74974060058594,0.9942150115966797,0.992917001247406,8405.5673828125,162.8993682861328,1.0010230541229248,0.9991040229797363,24397913026,10657671162,315274054,33356108238
2020-01-25,8367.84765625,161.283935546875,1.0020350217819214,1.0021129846572876,8367.84765625,161.283935546875,1.0020350217819214,1.0021129846572876,8458.453125,163.22723388671875,1.0048919916152954,1.0056840181350708,8296.21875,158.63247680664062,0.9984380006790161,0.9965389966964722,8440.119140625,163.06729125976562,1.0031139850616455,1.0036590099334717,19647331549,8256956802,265326087,26340299495
2020-01-26,8596.830078125,168.0771026611328,1.0121840238571167,1.0005040168762207,8596.830078125,168.0771026611328,1.0121840238571167,1.0005040168762207,8602.4013671875,168.22032165527344,1.0146299600601196,1.0083370208740234,8325.498046875,160.2811279296875,0.9977399706840515,0.9973589777946472,8364.41015625,161.17681884765625,1.002094030380249,1.001947045326233,22177678796,9261861590,292385181,29121614731
2020-01-27,8909.8193359375,170.93089294433594,1.0191210508346558,1.0018999576568604,8909.8193359375,170.93089294433594,1.0191210508346558,1.0018999576568604,8977.7265625,172.92291259765625,1.023859977722168,1.007146954536438,8597.30859375,166.90109252929688,1.0073009729385376,0.9932299852371216,8597.30859375,168.00885009765625,1.0121990442276,1.0015499591827393,28647338393,11004476145,393996733,37771545362
2020-01-28,9358.58984375,176.3703155517578,1.0241960287094116,1.0007599592208862,9358.58984375,176.3703155517578,1.0241960287094116,1.0007599592208862,9358.58984375,176.3703155517578,1.0269379615783691,1.008239984512329,8908.447265625,170.73806762695312,1.0049329996109009,0.9910669922828674,8912.5244140625,170.88485717773438,1.0190759897232056,1.0020140409469604,34398744403,11772875064,502474594,44123906993
2020-01-29,9316.6298828125,175.0503387451172,1.02509605884552,1.002295970916748,9316.6298828125,175.0503387451172,1.02509605884552,1.002295970916748,9406.431640625,178.8429718017578,1.0297549962997437,1.00626802444458,9269.4677734375,175.0503387451172,1.012645959854126,0.9931740164756775,9357.470703125,176.34788513183594,1.0243699550628662,1.0015289783477783,30682598115,10725267311,381758732,42323320108
2020-01-30,9508.9931640625,184.6904754638672,1.0440289974212646,1.0014519691467285,9508.9931640625,184.6904754638672,1.0440289974212646,1.0014519691467285,9553.1259765625,186.26048278808594,1.051867961883545,1.0109959840774536,9230.8974609375,172.3746337890625,1.0224089622497559,0.99754798412323,9316.0166015625,174.91770935058594,1.0244040489196777,1.0032190084457397,32378792851,12604789338,316332808,43624728074
2020-01-31,9350.529296875,180.16017150878906,1.0283739566802979,1.000648021697998,9350.529296875,180.16017150878906,1.0283739566802979,1.000648021697998,9521.7060546875,185.4058380126953,1.0460540056228638,1.006945013999939,9230.7763671875,176.29681396484375,1.0216480493545532,0.9974089860916138,9508.3134765625,184.73690795898438,1.0436270236968994,1.002195954322815,29432489719,11728616394,361818896,40496855325
2020-02-01,9392.875,183.6739501953125,1.0275460481643677,1.0012160539627075,9392.875,183.6739501953125,1.0275460481643677,1.0012160539627075,9439.3232421875,183.84555053710938,1.036741018295288,1.0049489736557007,9313.2392578125,179.74517822265625,1.0222430229187012,0.997052013874054,9346.357421875,180.11376953125,1.028594970703125,1.0002520084381104,25922656496,11569697182,313660538,34763069931
2020-02-02,9344.365234375,188.61753845214844,1.0282100439071655,1.0005439519882202,9344.365234375,188.61753845214844,1.0282100439071655,1.0005439519882202,9468.7978515625,193.0803985595703,1.0368280410766602,1.008178949356079,9217.82421875,180.1739501953125,1.0220060348510742,0.9960960149765015,9389.8203125,183.53250122070312,1.027541995048523,1.0016080141067505,30835736946,14054425389,384098792,40560625161
2020-02-03,9293.521484375,189.8650665283203,1.0264339447021484,0.9989129900932312,9293.521484375,189.8650665283203,1.0264339447021484,0.9989129900932312,9540.3720703125,193.4368896484375,1.0334399938583374,1.00667405128479,9248.6337890625,188.0126953125,1.0230580568313599,0.9943140149116516,9344.68359375,188.60740661621094,1.0282100439071655,1.0013610124588013,30934096509,12392875241,387993602,39849489336
2020-02-04,9180.962890625,189.25059509277344,1.0244359970092773,1.0017449855804443,9180.962890625,189.25059509277344,1.0244359970092773,1.0017449855804443,9331.265625,191.1114959716797,1.0292409658432007,1.0050630569458008,9112.8115234375,185.40362548828125,1.0196690559387207,0.9963290095329285,9292.841796875,189.86172485351562,1.0255379676818848,0.9993640184402466,29893183716,11714191695,382499609,36950713371
2020-02-05,9613.423828125,204.23023986816406,1.0318690538406372,1.0028380155563354,9613.423828125,204.23023986816406,1.0318690538406372,1.0028380155563354,9701.2998046875,206.8040008544922,1.0354009866714478,1.0064729452133179,9163.7041015625,188.752685546875,1.0224989652633667,0.993602991104126,9183.416015625,189.29910278320312,1.024183988571167,1.0019149780273438,35222060874,14865434435,468527693,46504757742
2020-02-06,9729.8017578125,212.33908081054688,1.0246570110321045,0.997215986251831,9729.8017578125,212.33908081054688,1.0246570110321045,0.997215986251831,9824.619140625,214.59771728515625,1.0332419872283936,1.0182470083236694,9539.818359375,201.90406799316406,1.0229829549789429,0.9962249994277954,9617.8212890625,204.12969970703125,1.0320130586624146,1.0021530389785767,37628823716,16425589683,501097854,46549174003
2020-02-07,9795.943359375,222.72605895996094,1.0169310569763184,0.997750997543335,9795.943359375,222.72605895996094,1.0169310569763184,0.997750997543335,9834.716796875,223.14093017578125,1.024817943572998,1.002750039100647,9726.0029296875,212.30419921875,1.0147730112075806,0.9948599934577942,9726.0029296875,212.31588745117188,1.024562954902649,0.997452974319458,34522718159,16673443564,676480629,42966951015
2020-02-08,9865.119140625,223.14651489257812,1.0195419788360596,0.999534010887146,9865.119140625,223.14651489257812,1.0195419788360596,0.999534010887146,9876.7490234375,226.5880889892578,1.0240139961242676,1.006553053855896,9678.91015625,215.38629150390625,1.0151959657669067,0.9940239787101746,9793.0703125,222.51097106933594,1.0172909498214722,0.9987729787826538,35172043762,16741203125,620221599,44251729422
2020-02-09,10116.673828125,228.5785675048828,1.0245779752731323,1.0014729499816895,10116.673828125,228.5785675048828,1.0245779752731323,1.0014729499816895,10129.435546875,229.86424255371094,1.04202401638031,1.0080289840698242,9850.392578125,222.98223876953125,1.0159850120544434,0.9955700039863586,9863.89453125,222.98223876953125,1.019204020500183,0.9994410276412964,35807884663,15031356241,659695137,44977724508
2020-02-10,9856.611328125,223.522705078125,1.0188560485839844,1.0006400346755981,9856.611328125,223.522705078125,1.0188560485839844,1.0006400346755981,10165.765625,229.1846160888672,1.0311750173568726,1.0151909589767456,9784.5634765625,218.08004760742188,1.015231966972351,0.9950039982795715,10115.5595703125,228.54913330078125,1.0235270261764526,1.0012279748916626,39386548075,16210008511,733552993,48784184264
2020-02-11,10208.236328125,235.8511962890625,1.014909029006958,0.9984229803085327,10208.236328125,235.8511962890625,1.014909029006958,0.9984229803085327,10210.052734375,236.54713439941406,1.0222899913787842,1.004830002784729,9729.3349609375,218.61761474609375,1.004747986793518,0.9914230108261108,9855.8916015625,223.3849334716797,1.018272042274475,1.0005749464035034,37648059389,16964695963,845894777,46001561028
2020-02-12,10326.0546875,265.4061279296875,1.0331369638442993,1.002558946609497,10326.0546875,265.4061279296875,1.0331369638442993,1.002558946609497,10393.611328125,272.3988342285156,1.0353929996490479,1.0063279867172241,10202.3876953125,235.89627075195312,1.012526035308838,0.9944700002670288,10202.3876953125,235.89822387695312,1.0145339965820312,0.9984599947929382,43444303830,24545049386,555559141,54829582150
2020-02-13,10214.3798828125,268.0992431640625,1.0191160440444946,0.9985790252685547,10214.3798828125,268.0992431640625,1.0191160440444946,0.9985790252685547,10457.626953125,273.7410583496094,1.0467979907989502,1.0158319473266602,10116.1611328125,258.9225158691406,1.0182750225067139,0.9919080138206482,10323.9609375,265.0527038574219,1.0334819555282593,1.0036089420318604,49356071373,25801317504,850741759,63588479574
2020-02-14,10312.1162109375,284.2174987792969,1.0167230367660522,1.0001139640808105,10312.1162109375,284.2174987792969,1.0167230367660522,1.0001139640808105,10321.99609375,285.0564270019531,1.022825002670288,1.0040860176086426,10125.5341796875,262.76251220703125,1.0148730278015137,0.9956240057945251,10211.55078125,268.0232849121094,1.018646001815796,0.9986730217933655,43338264162,23558253463,928033207,54698567058
2020-02-15,9889.4248046875,264.72857666015625,1.0112550258636475,0.999127984046936,9889.4248046875,264.72857666015625,1.0112550258636475,0.999127984046936,10341.5556640625,287.1236877441406,1.0307890176773071,1.0152250528335571,9874.427734375,264.2796630859375,1.009240984916687,0.9967359900474548,10313.8564453125,284.5613098144531,1.0167230367660522,0.9996839761734009,43865054831,23682452994,848189242,57250318373
2020-02-16,9934.43359375,259.89471435546875,1.009634017944336,0.9992719888687134,9934.43359375,259.89471435546875,1.009634017944336,0.9992719888687134,10053.96875,272.8824462890625,1.0223259925842285,1.0141849517822266,9722.38671875,242.48440551757812,1.0075069665908813,0.99515300989151,9889.1796875,264.904052734375,1.0113329887390137,0.9988570213317871,43374780305,25152366643,926497189,60160518246
2020-02-17,9690.142578125,266.3634338378906,1.0118980407714844,0.9984740018844604,9690.142578125,266.3634338378906,1.0118980407714844,0.9984740018844604,9938.8154296875,266.8712463378906,1.0178070068359375,1.0074950456619263,9507.6376953125,244.3353271484375,1.0071690082550049,0.992152988910675,9936.560546875,259.89056396484375,1.0110069513320923,1.000717043876648,45998298413,26024080089,983888760,63038607545
2020-02-18,10141.99609375,281.944580078125,1.0212210416793823,1.0007590055465698,10141.99609375,281.944580078125,1.0212210416793823,1.0007590055465698,10161.935546875,283.1961364746094,1.0353150367736816,1.009063959121704,9632.3828125,261.4638977050781,1.007809042930603,0.9893980026245117,9691.23046875,266.5088195800781,1.0116839408874512,0.9983969926834106,47271023953,26511477187,739770635,60616752516
2020-02-19,9633.38671875,259.76397705078125,1.0074139833450317,1.0013240575790405,9633.38671875,259.76397705078125,1.0074139833450317,1.0013240575790405,10191.67578125,283.5379333496094,1.046077013015747,1.0309590101242065,9611.2236328125,259.76397705078125,1.0037620067596436,0.9963160157203674,10143.798828125,282.0362854003906,1.0208040475845337,1.0001349449157715,46992019710,22679414413,857550747,54920030584
2020-02-20,9608.4755859375,257.949462890625,1.009511947631836,1.002593994140625,9608.4755859375,257.949462890625,1.009511947631836,1.002593994140625,9643.216796875,263.6954040527344,1.015347957611084,1.0111550092697144,9507.900390625,250.95126342773438,1.0045150518417358,0.9938340187072754,9629.3251953125,259.8198547363281,1.0071419477462769,1.0020339488983154,44925260237,23229828870,977934310,55986244963
2020-02-21,9686.44140625,265.6006164550781,1.0112249851226807,1.0031379461288452,9686.44140625,265.6006164550781,1.0112249851226807,1.0031379461288452,9723.0146484375,267.0048522949219,1.0174570083618164,1.0072040557861328,9589.7431640625,255.6890869140625,1.004647970199585,0.9939889907836914,9611.7822265625,257.89111328125,1.0104349851608276,1.0024000406265259,40930547513,20867593292,1007474893,47618138884
2020-02-22,9663.181640625,262.33172607421875,0.999921977519989,1.0018290281295776,9663.181640625,262.33172607421875,0.999921977519989,1.0018290281295776,9698.2314453125,266.38720703125,1.0188490152359009,1.0072410106658936,9600.728515625,258.91314697265625,0.9961109757423401,0.9970459938049316,9687.70703125,265.55157470703125,1.0107309818267822,1.0017759799957275,35838025154,16906032862,945408542,41243330013
2020-02-23,9924.515625,273.754150390625,0.997281014919281,0.9980170130729675,9924.515625,273.754150390625,0.997281014919281,0.9980170130729675,9937.404296875,273.754150390625,1.00301194190979,1.0042229890823364,9657.791015625,261.96051025390625,0.9915050268173218,0.992563009262085,9663.318359375,262.2784118652344,1.0006029605865479,1.0025990009307861,41185185761,19585998814,1033736189,47448629411
2020-02-24,9650.1748046875,265.2164306640625,0.9995369911193848,0.9987999796867371,9650.1748046875,265.2164306640625,0.9995369911193848,0.9987999796867371,9951.74609375,275.5395202636719,1.007127046585083,1.0125559568405151,9537.04296875,259.6251525878906,0.9956629872322083,0.9960219860076904,9921.5830078125,273.705078125,0.9981210231781006,0.9991379976272583,45080496648,22400845640,1114860352,56599226979
2020-02-25,9341.705078125,247.81759643554688,1.0003379583358765,1.0014539957046509,9341.705078125,247.81759643554688,1.0003379583358765,1.0014539957046509,9652.7373046875,265.4314880371094,1.009598970413208,1.0125800371170044,9305.021484375,246.85899353027344,0.9956690073013306,0.9939259886741638,9651.3125,265.28338623046875,0.999405026435852,0.9987409710884094,42515259129,21878882134,1047807481,55034243501
2020-02-26,8820.5224609375,225.68026733398438,1.0029979944229126,1.002742052078247,8820.5224609375,225.68026733398438,1.0029979944229126,1.002742052078247,9354.7783203125,249.6497039794922,1.0111689567565918,1.0127160549163818,8704.4267578125,221.2665557861328,0.9973539710044861,0.9938070178031921,9338.2900390625,247.74020385742188,1.0001699924468994,1.0012760162353516,50420050762,26235617201,1160696128,68910958735
2020-02-27,8784.494140625,226.75338745117188,1.0006190538406372,0.9984130263328552,8784.494140625,226.75338745117188,1.0006190538406372,0.9984130263328552,8932.892578125,237.2289276123047,1.0065909624099731,1.0074609518051147,8577.19921875,212.66452026367188,0.9936360120773315,0.9926699995994568,8825.09375,225.68704223632812,1.002992033958435,1.0020509958267212,45470195695,25645522790,1097362414,61401185853
2020-02-28,8672.455078125,226.760498046875,0.9929810166358948,0.9970890283584595,8672.455078125,226.760498046875,0.9929810166358948,0.9970890283584595,8890.4560546875,234.2089385986328,1.0076440572738647,1.0111329555511475,8492.9326171875,216.34620666503906,0.9917010068893433,0.9919329881668091,8788.728515625,226.98760986328125,1.0008169412612915,0.9987890124320984,44605450443,22563530559,1039692084,56902235264
2020-02-29,8599.5087890625,219.8485107421875,1.0045859813690186,1.0063680410385132,8599.5087890625,219.8485107421875,1.0045859813690186,1.0063680410385132,8775.6318359375,232.25662231445312,1.005288004875183,1.0078480243682861,8599.5087890625,219.8485107421875,0.9926829934120178,0.9935749769210815,8671.212890625,226.8334503173828,0.9934549927711487,0.9962670207023621,35792392544,18181296376,938837732,44948749121
2020-03-01,8562.4541015625,218.97059631347656,1.001160979270935,1.0004980564117432,8562.4541015625,218.97059631347656,1.001160979270935,1.0004980564117432,8726.796875,226.67788696289062,1.0065399408340454,1.007101058959961,8471.212890625,214.13043212890625,0.9969940185546875,0.9950039982795715,8599.7587890625,219.752685546875,1.0047800540924072,1.0063400268554688,35349164300,18179807469,897676018,45828960109
2020-03-02,8869.669921875,230.5697784423828,0.9942110180854797,0.9950000047683716,8869.669921875,230.5697784423828,0.9942110180854797,0.9950000047683716,8921.30859375,232.81158447265625,1.0041979551315308,1.0035550594329834,8532.630859375,217.28428649902344,0.9933329820632935,0.9942049980163574,8563.2646484375,218.7116241455078,1.0016800165176392,1.0015389919281006,42857674409,20305587789,938905914,67439071909
2020-03-03,8787.7861328125,224.47962951660156,1.002810001373291,1.0024969577789307,8787.7861328125,224.47962951660156,1.002810001373291,1.0024969577789307,8901.5986328125,232.3258056640625,1.0054609775543213,1.0083880424499512,8704.990234375,221.732666015625,0.9943810105323792,0.9935950040817261,8865.3876953125,230.5239715576172,0.9945269823074341,0.9949880242347717,42386715821,19853178572,1012370159,50681960308
2020-03-04,8755.24609375,224.51797485351562,1.000452995300293,1.000622034072876,8755.24609375,224.51797485351562,1.000452995300293,1.000622034072876,8843.3662109375,228.04042053222656,1.004683017730713,1.007567048072815,8712.431640625,222.08888244628906,0.9941549897193909,0.996097981929779,8788.5419921875,224.56533813476562,1.0018130540847778,1.0019750595092773,34746706368,16567075208,786351195,48605279710
2020-03-05,9078.7626953125,229.2681884765625,1.004377007484436,1.0025219917297363,9078.7626953125,229.2681884765625,1.004377007484436,1.0025219917297363,9142.0546875,234.3644561767578,1.0056860446929932,1.006060004234314,8757.25390625,224.6418914794922,0.9956629872322083,0.9963690042495728,8760.28515625,224.6418914794922,1.000311017036438,1.0005760192871094,39698054597,18201291785,765829131,49920180590
2020-03-06,9122.5458984375,243.52529907226562,0.9974340200424194,0.9984300136566162,9122.5458984375,243.52529907226562,0.9974340200424194,0.9984300136566162,9167.6953125,243.5549774169922,1.005571961402893,1.0059080123901367,9032.0791015625,228.7435760498047,0.9968760013580322,0.9977279901504517,9078.30859375,229.16842651367188,1.0043580532073975,1.002845048904419,40826885651,19374772256,1401149802,49389801062
2020-03-07,8909.9541015625,237.85308837890625,1.0004119873046875,1.000182032585144,8909.9541015625,237.85308837890625,1.0004119873046875,1.000182032585144,9163.220703125,249.97848510742188,1.0086510181427002,1.0077259540557861,8890.744140625,237.55128479003906,0.9965890049934387,0.9973959922790527,9121.6005859375,243.7501983642578,0.9966920018196106,0.9980210065841675,36216930370,19431652027,1239893192,46199415513
2020-03-08,8108.1162109375,200.68905639648438,1.0074039697647095,1.0097750425338745,8108.1162109375,200.68905639648438,1.0074039697647095,1.0097750425338745,8914.34375,237.7806854248047,1.016219973564148,1.0217939615249634,8105.2529296875,200.6029815673828,0.9970129728317261,0.9979919791221619,8908.2060546875,237.7806854248047,1.0004119873046875,1.0007840394973755,39973102121,21381823651,1430098332,54758243672
2020-03-09,7923.64453125,201.986328125,1.0011110305786133,0.9990479946136475,7923.64453125,201.986328125,1.0011110305786133,0.9990479946136475,8177.79345703125,207.45140075683594,1.0088000297546387,1.010424017906189,7690.09814453125,192.2698974609375,0.9937959909439087,0.9912610054016113,8111.146484375,201.31849670410156,1.0067180395126343,1.0095950365066528,46936995808,23645428606,1320662037,63879966769
2020-03-10,7909.7294921875,200.76724243164062,1.001518964767456,1.0017210245132446,7909.7294921875,200.76724243164062,1.001518964767456,1.0017210245132446,8136.9453125,205.71424865722656,1.0167139768600464,1.0132969617843628,7814.76318359375,198.0644989013672,0.9921330213546753,0.9939590096473694,7922.14697265625,202.86395263671875,1.0016850233078003,0.9978399872779846,42213940994,18344930072,1545918026,51217843378
